U165,267493928602,64:f6:9d:37:a2:ab,5C:0A:5B:97:E0:C0,-83;
U165,267493928350,64:f6:9d:43:20:4c,5C:0A:5B:97:E0:C0,-68;
U165,267493928121,64:f6:9d:36:83:c2,5C:0A:5B:97:E0:C0,-66;
U165,267493928372,64:f6:9d:48:a5:2f,5C:0A:5B:97:E0:C0,-75;
U165,267493928416,64:f6:9d:48:a5:2a,5C:0A:5B:97:E0:C0,-76;
U165,267493928395,64:f6:9d:48:a5:2b,5C:0A:5B:97:E0:C0,-76;
U165,267493927571,64:f6:9d:43:20:42,5C:0A:5B:97:E0:C0,-58;
U165,267493927787,64:f6:9d:48:a5:22,5C:0A:5B:97:E0:C0,-64;
U165,267493927831,64:f6:9d:48:a5:26,5C:0A:5B:97:E0:C0,-67;
U165,267493927809,64:f6:9d:37:a2:a3,5C:0A:5B:97:E0:C0,-68;
U165,267493927852,64:f6:9d:48:a5:21,5C:0A:5B:97:E0:C0,-69;
U165,267493928234,64:f6:9d:31:a2:42,5C:0A:5B:97:E0:C0,-71;
U165,267493928439,64:f6:9d:48:a5:2d,5C:0A:5B:97:E0:C0,-76;
U165,267493928259,64:f6:9d:43:1b:92,5C:0A:5B:97:E0:C0,-72;
U165,267493928462,64:f6:9d:48:a5:29,5C:0A:5B:97:E0:C0,-77;
U165,267493928190,64:f6:9d:36:89:03,5C:0A:5B:97:E0:C0,-79;
U165,267493928556,64:f6:9d:37:a2:a9,5C:0A:5B:97:E0:C0,-84;
U165,267493928485,64:f6:9d:56:ef:da,5C:0A:5B:97:E0:C0,-85;
U165,267493928789,64:f6:9d:43:1b:99,5C:0A:5B:97:E0:C0,-85;
U165,267493928766,64:f6:9d:43:1b:9d,5C:0A:5B:97:E0:C0,-85;
U165,267493928648,64:f6:9d:37:a2:ae,5C:0A:5B:97:E0:C0,-85;
U165,267493928674,64:f6:9d:37:a2:ac,5C:0A:5B:97:E0:C0,-86;
U165,267493928509,64:f6:9d:56:ef:df,5C:0A:5B:97:E0:C0,-86;
U165,267493928212,64:f6:9d:36:87:31,5C:0A:5B:97:E0:C0,-83;
U165,267493928098,64:f6:9d:36:87:35,5C:0A:5B:97:E0:C0,-83;
U165,267493928533,64:f6:9d:56:ef:db,5C:0A:5B:97:E0:C0,-86;
U165,267493928011,64:f6:9d:36:87:34,5C:0A:5B:97:E0:C0,-82;
U165,267497774722,64:f6:9d:3a:93:b4,5C:0A:5B:97:E0:C0,-74;
U165,267497774741,64:f6:9d:3a:93:b5,5C:0A:5B:97:E0:C0,-77;
U165,267497775720,64:f6:9d:36:89:05,5C:0A:5B:97:E0:C0,-78;
U165,267497775586,64:f6:9d:36:89:04,5C:0A:5B:97:E0:C0,-79;
U165,267497775653,64:f6:9d:43:1b:94,5C:0A:5B:97:E0:C0,-67;
U165,267497775698,64:f6:9d:43:1b:95,5C:0A:5B:97:E0:C0,-66;
U165,267497775006,64:f6:9d:56:ef:d0,5C:0A:5B:97:E0:C0,-68;
U165,267497775027,64:f6:9d:56:ef:d4,5C:0A:5B:97:E0:C0,-70;
U165,267497775049,64:f6:9d:56:ef:d5,5C:0A:5B:97:E0:C0,-69;
U165,267497774652,64:f6:9d:43:20:44,5C:0A:5B:97:E0:C0,-51;
U165,267497774629,64:f6:9d:43:20:40,5C:0A:5B:97:E0:C0,-51;
U165,267497774675,64:f6:9d:43:20:45,5C:0A:5B:97:E0:C0,-52;
U165,267497775535,64:f6:9d:36:83:c5,5C:0A:5B:97:E0:C0,-62;
U165,267497775484,64:f6:9d:36:83:c4,5C:0A:5B:97:E0:C0,-64;
U165,267497775835,64:f6:9d:36:83:c0,5C:0A:5B:97:E0:C0,-65;
U165,267497776426,64:f6:9d:43:1b:9a,5C:0A:5B:97:E0:C0,-86;
U165,267497776380,64:f6:9d:43:1b:9f,5C:0A:5B:97:E0:C0,-86;
U165,267497775631,64:f6:9d:43:1b:90,5C:0A:5B:97:E0:C0,-68;
U165,267497774939,64:f6:9d:48:a5:25,5C:0A:5B:97:E0:C0,-60;
U165,267497775814,64:f6:9d:31:a2:40,5C:0A:5B:97:E0:C0,-71;
U165,267497775608,64:f6:9d:31:a2:45,5C:0A:5B:97:E0:C0,-67;
U165,267497775954,64:f6:9d:43:20:4a,5C:0A:5B:97:E0:C0,-67;
U165,267497774829,64:f6:9d:37:a2:a0,5C:0A:5B:97:E0:C0,-67;
U165,267497775906,64:f6:9d:43:20:4f,5C:0A:5B:97:E0:C0,-66;
U165,267497774872,64:f6:9d:37:a2:a5,5C:0A:5B:97:E0:C0,-68;
U165,267497776284,64:f6:9d:37:a2:aa,5C:0A:5B:97:E0:C0,-80;
U165,267497774915,64:f6:9d:48:a5:24,5C:0A:5B:97:E0:C0,-59;
U165,267497775930,64:f6:9d:43:20:4b,5C:0A:5B:97:E0:C0,-66;
U165,267497774851,64:f6:9d:37:a2:a4,5C:0A:5B:97:E0:C0,-67;
U165,267497775510,64:f6:9d:31:a2:44,5C:0A:5B:97:E0:C0,-65;
U165,267497776402,64:f6:9d:43:1b:9b,5C:0A:5B:97:E0:C0,-85;
U165,267497776308,64:f6:9d:37:a2:af,5C:0A:5B:97:E0:C0,-80;
U165,267497774895,64:f6:9d:48:a5:20,5C:0A:5B:97:E0:C0,-59;
U165,267497776329,64:f6:9d:37:a2:ab,5C:0A:5B:97:E0:C0,-80;
U165,267497776021,64:f6:9d:48:a5:2f,5C:0A:5B:97:E0:C0,-80;
U165,267497776070,64:f6:9d:48:a5:2a,5C:0A:5B:97:E0:C0,-80;
U165,267497776046,64:f6:9d:48:a5:2b,5C:0A:5B:97:E0:C0,-80;
U165,267497776214,64:f6:9d:56:ef:da,5C:0A:5B:97:E0:C0,-88;
U165,267497776169,64:f6:9d:56:ef:df,5C:0A:5B:97:E0:C0,-88;
U165,267497776192,64:f6:9d:56:ef:db,5C:0A:5B:97:E0:C0,-89;
U165,267497774786,64:f6:9d:43:20:43,5C:0A:5B:97:E0:C0,-50;
U165,267497774763,64:f6:9d:43:20:41,5C:0A:5B:97:E0:C0,-53;
U165,267497775092,64:f6:9d:48:a5:23,5C:0A:5B:97:E0:C0,-61;
U165,267497775974,64:f6:9d:43:20:4d,5C:0A:5B:97:E0:C0,-66;
U165,267497775996,64:f6:9d:43:20:49,5C:0A:5B:97:E0:C0,-68;
U165,267497775742,64:f6:9d:36:83:c3,5C:0A:5B:97:E0:C0,-64;
U165,267497775561,64:f6:9d:31:a2:46,5C:0A:5B:97:E0:C0,-67;
U165,267497775790,64:f6:9d:43:1b:91,5C:0A:5B:97:E0:C0,-67;
U165,267497775426,64:f6:9d:56:ef:d1,5C:0A:5B:97:E0:C0,-67;
U165,267497775767,64:f6:9d:31:a2:41,5C:0A:5B:97:E0:C0,-67;
